Date,Open,High,Low,Close,Volume,Market Cap
"Nov 08, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 2,27,54,531.00","$ 34,43,00,015.00"
"Nov 07, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 4,46,10,219.00","$ 33,91,87,040.00"
"Nov 06, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 5,42,67,546.00","$ 35,04,79,044.00"
"Nov 05, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 3,16,11,963.00","$ 33,22,78,228.00"
"Nov 04, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 5,25,52,651.00","$ 32,16,32,249.00"
"Nov 03, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 6,28,71,653.00","$ 32,08,78,482.00"
"Nov 02, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 5,01,42,376.00","$ 31,95,10,588.00"
"Nov 01, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 4,55,28,682.00","$ 32,76,78,835.00"
"Oct 31, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 5,61,89,318.00","$ 32,69,06,027.00"
"Oct 30, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 6,34,44,097.00","$ 32,97,15,649.00"
"Oct 29, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 5,89,29,515.00","$ 32,74,34,298.00"
"Oct 28, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 7,28,48,720.00","$ 32,92,16,495.00"
"Oct 27, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 7,89,27,089.00","$ 33,95,40,412.00"
"Oct 26, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 12,21,52,251.00","$ 33,97,41,433.00"
"Oct 25, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 5,85,32,388.00","$ 33,64,85,100.00"
"Oct 24, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 4,47,97,614.00","$ 33,54,79,644.00"
"Oct 23, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 4,68,56,082.00","$ 33,56,19,978.00"
"Oct 22, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 4,49,76,453.00","$ 33,65,76,292.00"
"Oct 21, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 4,50,17,115.00","$ 33,34,45,208.00"
"Oct 20, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 6,55,77,101.00","$ 32,96,83,335.00"
"Oct 19, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 9,10,49,562.00","$ 32,82,31,586.00"
"Oct 18, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 7,22,98,803.00","$ 32,77,81,395.00"
"Oct 17, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 12,56,92,391.00","$ 32,70,64,296.00"
"Oct 16, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 11,78,82,236.00","$ 33,09,51,793.00"
"Oct 15, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 8,37,94,207.00","$ 32,84,54,705.00"
"Oct 14, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 8,72,93,434.00","$ 33,40,52,394.00"
"Oct 13, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 7,69,63,142.00","$ 33,37,61,625.00"
"Oct 12, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 10,12,46,789.00","$ 33,85,43,787.00"
"Oct 11, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 10,76,32,465.00","$ 33,85,68,241.00"
"Oct 10, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 9,66,32,426.00","$ 33,61,11,690.00"
"Oct 09, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 10,00,51,523.00","$ 33,58,21,980.00"
"Oct 08, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 10,93,56,096.00","$ 32,85,73,195.00"
"Oct 07, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 12,55,23,508.00","$ 32,84,90,146.00"
"Oct 06, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 10,56,69,881.00","$ 33,05,16,077.00"
"Oct 05, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 12,78,81,032.00","$ 33,05,95,649.00"
"Oct 04, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 9,23,64,518.00","$ 33,34,07,496.00"
"Oct 03, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 11,60,46,378.00","$ 32,88,08,013.00"
"Oct 02, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 12,82,39,855.00","$ 32,68,20,338.00"
"Oct 01, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 11,61,94,992.00","$ 33,08,88,014.00"
"Sep 30, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 10,66,84,832.00","$ 33,26,62,364.00"
"Sep 29, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 10,94,63,113.00","$ 33,96,14,379.00"
"Sep 28, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 10,26,62,350.00","$ 33,53,53,894.00"
"Sep 27, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 7,62,93,172.00","$ 34,03,81,383.00"
"Sep 26, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 10,81,80,296.00","$ 34,33,87,129.00"
"Sep 25, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 12,45,75,712.00","$ 34,11,20,228.00"
"Sep 24, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 11,19,15,974.00","$ 33,22,09,045.00"
"Sep 23, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 7,97,07,709.00","$ 32,35,99,428.00"
"Sep 22, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 3,64,67,574.00","$ 33,56,42,709.00"
"Sep 21, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 7,87,53,428.00","$ 33,23,59,050.00"
"Sep 20, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 14,59,51,917.00","$ 35,09,76,931.00"
"Sep 19, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 14,70,46,520.00","$ 35,29,28,507.00"
"Sep 18, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 14,78,68,185.00","$ 35,42,11,096.00"
"Sep 17, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 16,13,05,349.00","$ 35,53,50,720.00"
"Sep 16, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 14,85,55,505.00","$ 35,68,64,048.00"
"Sep 15, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 10,01,94,174.00","$ 35,75,75,916.00"
"Sep 14, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 12,85,20,946.00","$ 35,38,58,513.00"
"Sep 13, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 12,42,53,232.00","$ 35,04,76,176.00"
"Sep 12, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 11,71,25,272.00","$ 35,58,28,180.00"
"Sep 11, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 13,40,77,501.00","$ 35,41,91,866.00"
"Sep 10, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 10,42,76,032.00","$ 35,40,31,943.00"
"Sep 09, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 7,70,50,464.00","$ 35,06,91,174.00"
"Sep 08, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 5,71,44,396.00","$ 34,76,92,950.00"
"Sep 07, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 10,26,10,335.00","$ 35,47,02,877.00"
"Sep 06, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 8,95,57,154.00","$ 35,15,68,868.00"
"Sep 05, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 6,22,95,889.00","$ 34,79,14,351.00"
"Sep 04, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 5,34,34,717.00","$ 36,55,78,053.00"
"Sep 03, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 5,99,04,548.00","$ 35,34,07,912.00"
"Sep 02, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 5,66,47,412.00","$ 39,37,23,630.00"
"Sep 01, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 8,18,63,764.00","$ 41,05,02,859.00"
"Aug 31, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 8,53,69,757.00","$ 40,59,95,489.00"
"Aug 30, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 7,93,25,829.00","$ 41,59,67,943.00"
"Aug 29, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 7,81,49,363.00","$ 41,36,59,277.00"
"Aug 28, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 6,40,56,957.00","$ 41,18,95,611.00"
"Aug 27, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 8,98,47,093.00","$ 40,35,64,900.00"
"Aug 26, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 8,04,16,711.00","$ 41,62,00,661.00"
"Aug 25, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 7,68,26,314.00","$ 41,63,12,715.00"
"Aug 24, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 4,64,70,522.00","$ 43,05,44,251.00"
"Aug 23, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 3,94,85,548.00","$ 43,00,26,194.00"
"Aug 22, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 4,48,84,852.00","$ 43,34,79,976.00"
"Aug 21, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 6,06,21,268.00","$ 42,72,73,266.00"
"Aug 20, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 4,35,36,656.00","$ 43,55,50,928.00"
"Aug 19, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 5,33,06,857.00","$ 43,10,60,773.00"
"Aug 18, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 6,25,70,291.00","$ 44,23,52,423.00"
"Aug 17, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 7,76,28,715.00","$ 45,20,06,667.00"
"Aug 16, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 5,26,37,926.00","$ 44,34,58,495.00"
"Aug 15, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 6,43,09,678.00","$ 44,54,06,226.00"
"Aug 14, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 6,13,34,640.00","$ 44,80,48,011.00"
"Aug 13, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 7,33,02,994.00","$ 44,24,25,313.00"
"Aug 12, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 7,08,65,885.00","$ 43,83,41,326.00"
"Aug 11, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 7,85,39,442.00","$ 42,70,10,939.00"
"Aug 10, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 6,80,38,181.00","$ 44,01,84,390.00"
"Aug 09, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 5,70,20,040.00","$ 43,55,62,680.00"
"Aug 08, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 6,25,09,900.00","$ 44,13,72,650.00"
"Aug 07, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 6,89,90,009.00","$ 44,42,27,233.00"
"Aug 06, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 6,29,44,678.00","$ 44,75,99,583.00"
"Aug 05, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 6,64,65,690.00","$ 44,15,75,952.00"
"Aug 04, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 7,43,86,428.00","$ 44,42,85,519.00"
"Aug 03, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 6,69,31,510.00","$ 42,59,10,182.00"
"Aug 02, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 10,12,49,531.00","$ 41,92,28,839.00"
"Aug 01, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 15,06,87,884.00","$ 46,34,85,084.00"
"Jul 31, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 5,44,97,306.00","$ 40,52,28,598.00"
"Jul 30, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 5,35,06,822.00","$ 40,59,07,620.00"
"Jul 29, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 5,58,17,191.00","$ 40,09,99,634.00"
"Jul 28, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 6,30,84,930.00","$ 40,15,83,092.00"
"Jul 27, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 8,31,38,808.00","$ 39,60,03,960.00"
"Jul 26, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 6,25,92,233.00","$ 40,61,66,431.00"
"Jul 25, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 6,32,03,396.00","$ 40,60,49,052.00"
"Jul 24, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 5,89,10,215.00","$ 40,41,93,463.00"
"Jul 23, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 5,87,37,115.00","$ 41,35,78,575.00"
"Jul 22, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 5,44,43,238.00","$ 41,23,42,064.00"
"Jul 21, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 7,77,48,189.00","$ 41,47,49,066.00"
"Jul 20, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 8,10,38,624.00","$ 40,65,05,539.00"
"Jul 19, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 11,67,46,163.00","$ 42,43,49,867.00"
"Jul 18, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 20,40,80,851.00","$ 43,56,85,576.00"
"Jul 17, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 7,47,05,371.00","$ 38,39,67,367.00"
"Jul 16, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 7,84,57,844.00","$ 37,56,66,317.00"
"Jul 15, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 6,93,99,827.00","$ 38,69,51,871.00"
"Jul 14, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 10,32,13,409.00","$ 41,31,43,009.00"
"Jul 13, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 14,31,77,055.00","$ 39,84,47,402.00"
"Jul 12, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 8,75,62,043.00","$ 45,50,84,342.00"
"Jul 11, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 15,52,99,369.00","$ 47,77,68,832.00"
"Jul 10, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 22,54,24,869.00","$ 44,06,00,401.00"
"Jul 09, 2020",$ 0.00,$ 0.01,$ 0.00,$ 0.00,"$ 51,13,15,527.00","$ 55,10,95,461.00"
"Jul 08, 2020",$ 0.00,$ 0.01,$ 0.00,$ 0.00,"$ 1,22,68,13,925.00","$ 59,52,74,589.00"
"Jul 07, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 28,39,70,310.00","$ 38,71,51,635.00"
"Jul 06, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 13,21,05,139.00","$ 32,77,23,523.00"
"Jul 05, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 11,01,40,542.00","$ 28,92,77,435.00"
"Jul 04, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 10,92,18,071.00","$ 28,92,95,827.00"
"Jul 03, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 11,15,75,143.00","$ 29,00,44,512.00"
"Jul 02, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 11,07,89,127.00","$ 29,57,44,265.00"
"Jul 01, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 15,25,49,214.00","$ 29,47,27,829.00"
"Jun 30, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 16,56,41,131.00","$ 29,04,26,014.00"
"Jun 29, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 17,26,55,788.00","$ 28,95,55,488.00"
"Jun 28, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 17,26,93,834.00","$ 29,11,09,078.00"
"Jun 27, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 15,25,34,000.00","$ 28,94,98,986.00"
"Jun 26, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 15,13,19,087.00","$ 29,52,06,725.00"
"Jun 25, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 16,00,03,354.00","$ 30,24,99,093.00"
"Jun 24, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 17,83,80,748.00","$ 30,40,12,446.00"
"Jun 23, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 17,16,04,774.00","$ 31,08,04,275.00"
"Jun 22, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 17,35,30,825.00","$ 30,94,47,065.00"
"Jun 21, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 16,99,17,761.00","$ 30,60,30,111.00"
"Jun 20, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 15,82,75,082.00","$ 30,60,10,372.00"
"Jun 19, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 17,32,80,984.00","$ 30,44,84,756.00"
"Jun 18, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 17,13,88,606.00","$ 30,90,56,651.00"
"Jun 17, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 18,50,83,517.00","$ 31,06,85,801.00"
"Jun 16, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 19,62,12,619.00","$ 31,08,86,939.00"
"Jun 15, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 19,88,03,041.00","$ 30,99,19,898.00"
"Jun 14, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 17,33,34,481.00","$ 31,37,84,645.00"
"Jun 13, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 18,89,81,850.00","$ 31,65,64,552.00"
"Jun 12, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 19,49,20,048.00","$ 31,49,16,066.00"
"Jun 11, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 18,32,12,798.00","$ 30,63,96,406.00"
"Jun 10, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 18,27,48,021.00","$ 32,28,45,887.00"
"Jun 09, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 17,59,10,197.00","$ 32,08,61,092.00"
"Jun 08, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 18,71,40,783.00","$ 32,27,75,863.00"
"Jun 07, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 18,81,51,455.00","$ 32,54,71,959.00"
"Jun 06, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 17,59,88,365.00","$ 32,30,74,953.00"
"Jun 05, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 18,88,46,627.00","$ 32,41,06,967.00"
"Jun 04, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 19,40,78,582.00","$ 32,84,26,404.00"
"Jun 03, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 19,00,21,630.00","$ 32,23,96,402.00"
"Jun 02, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 20,01,19,264.00","$ 31,96,95,395.00"
"Jun 01, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 19,57,48,335.00","$ 33,03,27,929.00"
"May 31, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 18,81,84,731.00","$ 31,87,92,346.00"
"May 30, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 20,07,08,874.00","$ 32,63,18,849.00"
"May 29, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 20,04,85,433.00","$ 31,59,43,383.00"
"May 28, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 22,02,13,442.00","$ 31,48,19,322.00"
"May 27, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 18,61,86,772.00","$ 31,31,07,923.00"
"May 26, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 18,54,85,979.00","$ 31,01,12,644.00"
"May 25, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 21,46,69,452.00","$ 31,67,77,418.00"
"May 24, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 18,66,57,328.00","$ 30,64,81,508.00"
"May 23, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 20,88,78,705.00","$ 31,71,81,977.00"
"May 22, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 21,53,55,485.00","$ 31,57,91,491.00"
"May 21, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 20,09,24,557.00","$ 30,97,87,051.00"
"May 20, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 17,89,25,411.00","$ 31,25,84,382.00"
"May 19, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 18,28,90,489.00","$ 31,63,39,809.00"
"May 18, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 26,56,26,959.00","$ 31,69,41,137.00"
"May 17, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 25,84,69,067.00","$ 31,62,47,229.00"
"May 16, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 25,46,66,485.00","$ 31,30,27,823.00"
"May 15, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 26,10,80,156.00","$ 31,21,51,063.00"
"May 14, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 28,37,78,649.00","$ 32,06,35,004.00"
"May 13, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 26,58,78,080.00","$ 31,39,76,983.00"
"May 12, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 26,29,34,538.00","$ 30,67,09,497.00"
"May 11, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 27,76,46,033.00","$ 30,04,33,958.00"
"May 10, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 29,08,01,097.00","$ 30,62,05,310.00"
"May 09, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 29,49,93,696.00","$ 32,53,40,680.00"
"May 08, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 29,17,57,355.00","$ 32,67,73,515.00"
"May 07, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 28,44,91,226.00","$ 33,15,59,201.00"
"May 06, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 25,13,93,346.00","$ 31,47,70,175.00"
"May 05, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 24,58,61,118.00","$ 30,91,52,819.00"
"May 04, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 26,14,54,253.00","$ 30,87,17,732.00"
"May 03, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 26,51,56,925.00","$ 31,23,17,540.00"
"May 02, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 26,91,55,283.00","$ 31,71,37,162.00"
"May 01, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 28,28,86,977.00","$ 31,02,05,841.00"
"Apr 30, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 29,85,63,815.00","$ 30,38,21,692.00"
"Apr 29, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 29,56,98,249.00","$ 31,30,22,241.00"
"Apr 28, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 25,49,05,520.00","$ 29,08,26,200.00"
"Apr 27, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 27,60,33,020.00","$ 29,27,82,251.00"
"Apr 26, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 28,78,59,775.00","$ 29,94,89,108.00"
"Apr 25, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 22,98,10,398.00","$ 26,61,96,402.00"
"Apr 24, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 20,95,62,151.00","$ 26,13,48,176.00"
"Apr 23, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 17,90,00,350.00","$ 25,44,05,732.00"
"Apr 22, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 16,37,53,943.00","$ 24,98,59,466.00"
"Apr 21, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 16,36,52,750.00","$ 24,49,52,725.00"
"Apr 20, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 16,97,15,146.00","$ 24,62,54,197.00"
"Apr 19, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 17,25,76,560.00","$ 25,56,79,214.00"
"Apr 18, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 16,81,86,509.00","$ 25,59,75,738.00"
"Apr 17, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 16,15,50,208.00","$ 25,00,20,333.00"
"Apr 16, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 17,98,59,738.00","$ 25,17,92,238.00"
"Apr 15, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 16,99,03,672.00","$ 24,09,40,084.00"
"Apr 14, 2020",$ 0.00,$ 0.00,$ 0.00,$ 0.00,"$ 18,89,37,615.00","$ 24,38,90,207.00"
