Date,Open,High,Low,Close,Volume,Market Cap
"Oct 13, 2017","$ 5,464.16","$ 5,840.30","$ 5,436.85","$ 5,647.21","$ 3,61,54,80,064.00","$ 93,86,42,53,934.00"
"Oct 12, 2017","$ 4,829.58","$ 5,446.91","$ 4,822.00","$ 5,446.91","$ 2,79,16,10,112.00","$ 90,52,56,66,972.00"
"Oct 11, 2017","$ 4,789.25","$ 4,873.73","$ 4,751.63","$ 4,826.48","$ 1,22,22,79,936.00","$ 80,20,52,38,020.00"
"Oct 10, 2017","$ 4,776.21","$ 4,922.17","$ 4,765.10","$ 4,781.99","$ 1,59,71,39,968.00","$ 79,45,76,03,224.00"
"Oct 09, 2017","$ 4,614.52","$ 4,878.71","$ 4,564.25","$ 4,772.02","$ 1,96,87,39,968.00","$ 79,28,21,58,943.00"
"Oct 08, 2017","$ 4,429.67","$ 4,624.14","$ 4,405.64","$ 4,610.48","$ 1,31,38,69,952.00","$ 76,58,92,93,760.00"
"Oct 07, 2017","$ 4,369.35","$ 4,443.88","$ 4,321.05","$ 4,426.89","$ 90,69,28,000.00","$ 73,52,93,14,833.00"
"Oct 06, 2017","$ 4,324.46","$ 4,413.27","$ 4,320.53","$ 4,370.81","$ 1,06,99,39,968.00","$ 72,58,92,62,957.00"
"Oct 05, 2017","$ 4,229.88","$ 4,362.64","$ 4,164.05","$ 4,328.41","$ 1,16,17,69,984.00","$ 71,87,62,77,937.00"
"Oct 04, 2017","$ 4,319.37","$ 4,352.31","$ 4,210.42","$ 4,229.36","$ 1,11,67,70,048.00","$ 70,22,50,33,578.00"
"Oct 03, 2017","$ 4,408.46","$ 4,432.47","$ 4,258.89","$ 4,317.48","$ 1,28,80,19,968.00","$ 71,68,10,69,637.00"
"Oct 02, 2017","$ 4,395.81","$ 4,470.23","$ 4,377.46","$ 4,409.32","$ 1,43,17,30,048.00","$ 73,19,56,46,776.00"
"Oct 01, 2017","$ 4,341.05","$ 4,403.74","$ 4,269.81","$ 4,403.74","$ 1,20,82,10,048.00","$ 73,09,48,70,674.00"
"Sep 30, 2017","$ 4,166.11","$ 4,358.43","$ 4,160.86","$ 4,338.71","$ 1,20,74,49,984.00","$ 72,00,84,28,789.00"
"Sep 29, 2017","$ 4,171.62","$ 4,214.63","$ 4,039.29","$ 4,163.07","$ 1,36,70,49,984.00","$ 69,08,61,46,650.00"
"Sep 28, 2017","$ 4,197.13","$ 4,279.31","$ 4,109.70","$ 4,174.73","$ 1,71,23,20,000.00","$ 69,27,08,23,146.00"
"Sep 27, 2017","$ 3,892.94","$ 4,210.05","$ 3,884.82","$ 4,200.67","$ 1,68,68,80,000.00","$ 69,69,19,50,752.00"
"Sep 26, 2017","$ 3,928.41","$ 3,969.89","$ 3,869.90","$ 3,892.35","$ 1,04,37,40,032.00","$ 64,56,93,65,079.00"
"Sep 25, 2017","$ 3,681.58","$ 3,950.25","$ 3,681.58","$ 3,926.07","$ 1,37,42,10,048.00","$ 65,12,22,13,849.00"
"Sep 24, 2017","$ 3,796.15","$ 3,796.15","$ 3,666.90","$ 3,682.84","$ 76,80,14,976.00","$ 61,08,19,71,156.00"
"Sep 23, 2017","$ 3,629.92","$ 3,819.21","$ 3,594.58","$ 3,792.40","$ 92,81,13,984.00","$ 62,89,20,69,389.00"
"Sep 22, 2017","$ 3,628.02","$ 3,758.27","$ 3,553.53","$ 3,630.70","$ 1,19,48,29,952.00","$ 60,20,30,40,223.00"
"Sep 21, 2017","$ 3,901.47","$ 3,916.42","$ 3,613.63","$ 3,631.04","$ 1,41,14,80,064.00","$ 60,20,23,70,872.00"
"Sep 20, 2017","$ 3,916.36","$ 4,031.39","$ 3,857.73","$ 3,905.95","$ 1,21,38,30,016.00","$ 64,75,18,11,835.00"
"Sep 19, 2017","$ 4,073.79","$ 4,094.07","$ 3,868.87","$ 3,924.97","$ 1,56,39,80,032.00","$ 65,06,11,85,838.00"
"Sep 18, 2017","$ 3,591.09","$ 4,079.23","$ 3,591.09","$ 4,065.20","$ 1,94,32,09,984.00","$ 67,37,79,45,990.00"
"Sep 17, 2017","$ 3,606.28","$ 3,664.81","$ 3,445.64","$ 3,582.88","$ 1,23,91,49,952.00","$ 59,37,79,95,376.00"
"Sep 16, 2017","$ 3,637.75","$ 3,808.84","$ 3,487.79","$ 3,625.04","$ 1,81,84,00,000.00","$ 60,06,86,78,195.00"
"Sep 15, 2017","$ 3,166.30","$ 3,733.45","$ 2,946.62","$ 3,637.52","$ 4,14,80,69,888.00","$ 60,26,78,86,368.00"
"Sep 14, 2017","$ 3,875.37","$ 3,920.60","$ 3,153.86","$ 3,154.95","$ 2,71,63,10,016.00","$ 52,26,54,53,816.00"
"Sep 13, 2017","$ 4,131.98","$ 4,131.98","$ 3,789.92","$ 3,882.59","$ 2,21,94,09,920.00","$ 64,31,11,23,695.00"
"Sep 12, 2017","$ 4,168.88","$ 4,344.65","$ 4,085.22","$ 4,130.81","$ 1,86,45,30,048.00","$ 68,41,28,22,896.00"
"Sep 11, 2017","$ 4,122.47","$ 4,261.67","$ 4,099.40","$ 4,161.27","$ 1,55,73,30,048.00","$ 68,90,73,52,119.00"
"Sep 10, 2017","$ 4,229.34","$ 4,245.44","$ 3,951.04","$ 4,122.94","$ 1,67,90,90,048.00","$ 68,26,38,26,801.00"
"Sep 09, 2017","$ 4,229.81","$ 4,308.82","$ 4,114.11","$ 4,226.06","$ 1,38,62,30,016.00","$ 69,96,38,47,482.00"
"Sep 08, 2017","$ 4,605.16","$ 4,661.00","$ 4,075.18","$ 4,228.75","$ 2,70,08,90,112.00","$ 69,99,95,55,938.00"
"Sep 07, 2017","$ 4,589.14","$ 4,655.04","$ 4,491.33","$ 4,599.88","$ 1,84,46,20,032.00","$ 76,13,28,43,874.00"
"Sep 06, 2017","$ 4,376.59","$ 4,617.25","$ 4,376.59","$ 4,597.12","$ 2,17,21,00,096.00","$ 76,07,70,49,312.00"
"Sep 05, 2017","$ 4,228.29","$ 4,427.84","$ 3,998.11","$ 4,376.53","$ 2,69,79,69,920.00","$ 72,41,77,28,536.00"
"Sep 04, 2017","$ 4,591.63","$ 4,591.63","$ 4,108.40","$ 4,236.31","$ 2,98,73,30,048.00","$ 70,08,71,01,256.00"
"Sep 03, 2017","$ 4,585.27","$ 4,714.08","$ 4,417.59","$ 4,582.96","$ 1,93,31,90,016.00","$ 75,81,21,81,334.00"
"Sep 02, 2017","$ 4,901.42","$ 4,975.04","$ 4,469.24","$ 4,578.77","$ 2,72,21,39,904.00","$ 75,73,41,14,962.00"
"Sep 01, 2017","$ 4,701.76","$ 4,892.01","$ 4,678.53","$ 4,892.01","$ 2,59,90,79,936.00","$ 80,90,50,39,782.00"
"Aug 31, 2017","$ 4,555.59","$ 4,736.05","$ 4,549.40","$ 4,703.39","$ 1,94,49,30,048.00","$ 77,77,53,74,625.00"
"Aug 30, 2017","$ 4,570.36","$ 4,626.52","$ 4,471.41","$ 4,565.30","$ 1,93,78,49,984.00","$ 75,48,27,24,984.00"
"Aug 29, 2017","$ 4,389.21","$ 4,625.68","$ 4,352.13","$ 4,579.02","$ 2,48,60,80,000.00","$ 75,69,97,86,263.00"
"Aug 28, 2017","$ 4,384.45","$ 4,403.93","$ 4,224.64","$ 4,382.66","$ 1,95,93,30,048.00","$ 72,44,55,88,933.00"
"Aug 27, 2017","$ 4,345.10","$ 4,416.59","$ 4,317.29","$ 4,382.88","$ 1,53,74,59,968.00","$ 72,44,19,93,792.00"
"Aug 26, 2017","$ 4,372.06","$ 4,379.28","$ 4,269.52","$ 4,352.40","$ 1,51,16,09,984.00","$ 71,92,98,82,019.00"
"Aug 25, 2017","$ 4,332.82","$ 4,455.70","$ 4,307.35","$ 4,371.60","$ 1,72,79,70,048.00","$ 72,24,15,07,489.00"
"Aug 24, 2017","$ 4,137.60","$ 4,376.39","$ 4,130.26","$ 4,334.68","$ 2,03,77,50,016.00","$ 71,62,58,70,868.00"
"Aug 23, 2017","$ 4,089.01","$ 4,255.78","$ 4,078.41","$ 4,151.52","$ 2,36,98,19,904.00","$ 68,59,39,54,170.00"
"Aug 22, 2017","$ 3,998.35","$ 4,128.76","$ 3,674.58","$ 4,100.52","$ 3,76,42,39,872.00","$ 67,74,32,02,431.00"
"Aug 21, 2017","$ 4,090.48","$ 4,109.14","$ 3,988.60","$ 4,001.74","$ 2,80,08,90,112.00","$ 66,10,69,92,038.00"
"Aug 20, 2017","$ 4,189.31","$ 4,196.29","$ 4,069.88","$ 4,087.66","$ 2,10,97,69,984.00","$ 67,52,04,78,838.00"
"Aug 19, 2017","$ 4,137.75","$ 4,243.26","$ 3,970.55","$ 4,193.70","$ 2,97,58,20,032.00","$ 69,26,51,41,208.00"
"Aug 18, 2017","$ 4,324.34","$ 4,370.13","$ 4,015.40","$ 4,160.62","$ 2,94,17,10,080.00","$ 68,71,08,71,037.00"
"Aug 17, 2017","$ 4,384.44","$ 4,484.70","$ 4,243.71","$ 4,331.69","$ 2,55,33,59,872.00","$ 71,52,79,49,443.00"
"Aug 16, 2017","$ 4,200.34","$ 4,381.23","$ 3,994.42","$ 4,376.63","$ 2,27,20,39,936.00","$ 72,26,01,83,303.00"
"Aug 15, 2017","$ 4,326.99","$ 4,455.97","$ 3,906.18","$ 4,181.93","$ 3,25,80,50,048.00","$ 69,03,88,55,081.00"
"Aug 14, 2017","$ 4,066.10","$ 4,325.13","$ 3,989.16","$ 4,325.13","$ 2,46,30,89,920.00","$ 71,39,47,04,654.00"
"Aug 13, 2017","$ 3,880.04","$ 4,208.39","$ 3,857.80","$ 4,073.26","$ 3,15,90,89,920.00","$ 67,23,05,28,989.00"
"Aug 12, 2017","$ 3,650.63","$ 3,949.92","$ 3,613.70","$ 3,884.71","$ 2,21,95,89,888.00","$ 64,11,11,63,866.00"
"Aug 11, 2017","$ 3,373.82","$ 3,679.72","$ 3,372.12","$ 3,650.62","$ 2,02,11,90,016.00","$ 60,24,18,44,923.00"
"Aug 10, 2017","$ 3,341.84","$ 3,453.45","$ 3,319.47","$ 3,381.28","$ 1,51,51,10,016.00","$ 55,79,11,20,000.00"
"Aug 09, 2017","$ 3,420.40","$ 3,422.76","$ 3,247.67","$ 3,342.47","$ 1,46,89,60,000.00","$ 55,14,51,96,472.00"
"Aug 08, 2017","$ 3,370.22","$ 3,484.85","$ 3,345.83","$ 3,419.94","$ 1,75,27,60,064.00","$ 56,41,73,37,745.00"
"Aug 07, 2017","$ 3,212.78","$ 3,397.68","$ 3,180.89","$ 3,378.94","$ 1,48,22,79,936.00","$ 55,73,41,79,251.00"
"Aug 06, 2017","$ 3,257.61","$ 3,293.29","$ 3,155.60","$ 3,213.94","$ 1,10,50,30,016.00","$ 53,00,64,26,108.00"
"Aug 05, 2017","$ 2,897.63","$ 3,290.01","$ 2,874.83","$ 3,252.91","$ 1,94,56,99,968.00","$ 53,64,34,52,554.00"
"Aug 04, 2017","$ 2,806.93","$ 2,899.33","$ 2,743.72","$ 2,895.89","$ 1,00,21,20,000.00","$ 47,74,94,61,443.00"
"Aug 03, 2017","$ 2,709.56","$ 2,813.31","$ 2,685.14","$ 2,804.73","$ 80,47,96,992.00","$ 46,23,99,70,790.00"
"Aug 02, 2017","$ 2,727.13","$ 2,762.53","$ 2,668.59","$ 2,710.67","$ 1,09,49,50,016.00","$ 44,68,46,49,516.00"
"Aug 01, 2017","$ 2,871.30","$ 2,921.35","$ 2,685.61","$ 2,718.26","$ 1,32,46,69,952.00","$ 44,80,46,03,885.00"
"Jul 31, 2017","$ 2,763.24","$ 2,889.62","$ 2,720.61","$ 2,875.34","$ 86,05,74,976.00","$ 47,38,83,34,773.00"
"Jul 30, 2017","$ 2,724.39","$ 2,758.53","$ 2,644.85","$ 2,757.18","$ 70,59,42,976.00","$ 45,43,59,13,868.00"
"Jul 29, 2017","$ 2,807.02","$ 2,808.76","$ 2,692.80","$ 2,726.45","$ 80,37,45,984.00","$ 44,92,45,34,585.00"
"Jul 28, 2017","$ 2,679.73","$ 2,897.45","$ 2,679.73","$ 2,809.01","$ 1,38,00,99,968.00","$ 46,27,93,16,161.00"
"Jul 27, 2017","$ 2,538.71","$ 2,693.32","$ 2,529.34","$ 2,671.78","$ 78,91,04,000.00","$ 44,01,35,33,097.00"
"Jul 26, 2017","$ 2,577.77","$ 2,610.76","$ 2,450.80","$ 2,529.45","$ 93,74,04,032.00","$ 41,66,39,29,265.00"
"Jul 25, 2017","$ 2,757.50","$ 2,768.08","$ 2,480.96","$ 2,576.48","$ 1,46,00,89,984.00","$ 42,43,37,88,244.00"
"Jul 24, 2017","$ 2,732.70","$ 2,777.26","$ 2,699.19","$ 2,754.86","$ 86,64,73,984.00","$ 45,36,66,54,309.00"
"Jul 23, 2017","$ 2,808.10","$ 2,832.18","$ 2,653.94","$ 2,730.40","$ 1,07,28,40,000.00","$ 44,95,77,75,265.00"
"Jul 22, 2017","$ 2,668.63","$ 2,862.42","$ 2,657.71","$ 2,810.12","$ 1,17,71,29,984.00","$ 46,26,43,40,367.00"
"Jul 21, 2017","$ 2,838.41","$ 2,838.41","$ 2,621.85","$ 2,667.76","$ 1,48,94,49,984.00","$ 43,91,52,96,559.00"
"Jul 20, 2017","$ 2,269.89","$ 2,900.70","$ 2,269.89","$ 2,817.60","$ 2,24,92,60,032.00","$ 46,37,64,28,080.00"
"Jul 19, 2017","$ 2,323.08","$ 2,397.17","$ 2,260.23","$ 2,273.43","$ 1,24,51,00,032.00","$ 37,41,50,31,061.00"
"Jul 18, 2017","$ 2,233.52","$ 2,387.61","$ 2,164.77","$ 2,318.88","$ 1,51,24,50,048.00","$ 38,15,86,77,672.00"
"Jul 17, 2017","$ 1,932.62","$ 2,230.49","$ 1,932.62","$ 2,228.41","$ 1,20,17,60,000.00","$ 36,66,53,93,517.00"
"Jul 16, 2017","$ 1,991.98","$ 2,058.77","$ 1,843.03","$ 1,929.82","$ 1,18,28,70,016.00","$ 31,74,89,39,343.00"
"Jul 15, 2017","$ 2,230.12","$ 2,231.14","$ 1,990.41","$ 1,998.86","$ 99,36,08,000.00","$ 32,88,07,21,300.00"
"Jul 14, 2017","$ 2,360.59","$ 2,363.25","$ 2,183.22","$ 2,233.34","$ 88,25,02,976.00","$ 36,73,42,55,488.00"
"Jul 13, 2017","$ 2,402.70","$ 2,425.22","$ 2,340.83","$ 2,357.90","$ 83,57,69,984.00","$ 38,77,89,35,907.00"
"Jul 12, 2017","$ 2,332.77","$ 2,423.71","$ 2,275.14","$ 2,398.84","$ 1,11,74,10,048.00","$ 39,44,76,04,438.00"
"Jul 11, 2017","$ 2,385.89","$ 2,413.47","$ 2,296.81","$ 2,337.79","$ 1,32,97,60,000.00","$ 38,43,84,97,236.00"
"Jul 10, 2017","$ 2,525.25","$ 2,537.16","$ 2,321.13","$ 2,372.56","$ 1,11,12,00,000.00","$ 39,00,50,33,499.00"
"Jul 09, 2017","$ 2,572.61","$ 2,635.49","$ 2,517.59","$ 2,518.44","$ 52,78,56,000.00","$ 41,39,70,76,604.00"
"Jul 08, 2017","$ 2,520.27","$ 2,571.34","$ 2,492.31","$ 2,571.34","$ 73,33,29,984.00","$ 42,26,22,22,823.00"
"Jul 07, 2017","$ 2,608.59","$ 2,916.14","$ 2,498.87","$ 2,518.66","$ 91,74,11,968.00","$ 41,39,12,17,675.00"
"Jul 06, 2017","$ 2,608.10","$ 2,616.72","$ 2,581.69","$ 2,608.56","$ 76,19,56,992.00","$ 42,86,37,58,795.00"
"Jul 05, 2017","$ 2,602.87","$ 2,622.65","$ 2,538.55","$ 2,601.99","$ 94,15,66,016.00","$ 42,75,10,85,999.00"
"Jul 04, 2017","$ 2,561.00","$ 2,631.59","$ 2,559.35","$ 2,601.64","$ 98,55,16,032.00","$ 42,74,06,18,673.00"
"Jul 03, 2017","$ 2,498.56","$ 2,595.00","$ 2,480.47","$ 2,564.06","$ 96,41,12,000.00","$ 42,11,82,11,083.00"
"Jul 02, 2017","$ 2,436.40","$ 2,514.28","$ 2,394.84","$ 2,506.47","$ 80,37,47,008.00","$ 41,16,70,15,221.00"
"Jul 01, 2017","$ 2,492.60","$ 2,515.27","$ 2,419.23","$ 2,434.55","$ 77,99,13,984.00","$ 39,98,00,58,373.00"
"Jun 30, 2017","$ 2,539.24","$ 2,559.25","$ 2,478.43","$ 2,480.84","$ 86,02,73,024.00","$ 40,73,50,82,695.00"
"Jun 29, 2017","$ 2,567.56","$ 2,588.83","$ 2,510.48","$ 2,539.32","$ 94,99,79,008.00","$ 41,69,03,95,783.00"
"Jun 28, 2017","$ 2,553.03","$ 2,603.98","$ 2,484.42","$ 2,574.79","$ 1,18,38,69,952.00","$ 42,26,89,42,193.00"
"Jun 27, 2017","$ 2,478.45","$ 2,552.45","$ 2,332.99","$ 2,552.45","$ 1,48,97,89,952.00","$ 41,89,71,90,525.00"
"Jun 26, 2017","$ 2,590.57","$ 2,615.25","$ 2,376.29","$ 2,478.45","$ 1,66,32,80,000.00","$ 40,67,79,94,354.00"
"Jun 25, 2017","$ 2,607.25","$ 2,682.26","$ 2,552.12","$ 2,589.41","$ 1,16,11,00,032.00","$ 42,49,50,01,716.00"
"Jun 24, 2017","$ 2,738.52","$ 2,757.94","$ 2,583.19","$ 2,608.72","$ 98,27,50,016.00","$ 42,80,79,52,581.00"
"Jun 23, 2017","$ 2,707.34","$ 2,765.17","$ 2,706.37","$ 2,744.91","$ 96,13,18,976.00","$ 45,03,77,97,053.00"
"Jun 22, 2017","$ 2,691.03","$ 2,723.74","$ 2,642.36","$ 2,705.41","$ 1,09,79,39,968.00","$ 44,38,42,44,937.00"
"Jun 21, 2017","$ 2,709.43","$ 2,772.01","$ 2,660.40","$ 2,689.10","$ 1,62,65,79,968.00","$ 44,11,19,29,173.00"
"Jun 20, 2017","$ 2,591.26","$ 2,763.45","$ 2,589.82","$ 2,721.79","$ 1,85,41,89,952.00","$ 44,64,35,12,689.00"
"Jun 19, 2017","$ 2,549.03","$ 2,662.85","$ 2,549.03","$ 2,589.60","$ 1,44,68,40,064.00","$ 42,47,07,34,800.00"
"Jun 18, 2017","$ 2,655.35","$ 2,662.10","$ 2,516.33","$ 2,548.29","$ 1,17,86,59,968.00","$ 41,78,84,18,974.00"
"Jun 17, 2017","$ 2,514.01","$ 2,685.19","$ 2,484.96","$ 2,655.88","$ 1,53,45,09,952.00","$ 43,54,80,31,452.00"
"Jun 16, 2017","$ 2,469.57","$ 2,539.92","$ 2,385.15","$ 2,518.56","$ 1,19,51,90,016.00","$ 41,29,18,21,423.00"
"Jun 15, 2017","$ 2,499.58","$ 2,534.71","$ 2,212.96","$ 2,464.58","$ 2,02,62,59,968.00","$ 40,40,22,59,202.00"
"Jun 14, 2017","$ 2,716.88","$ 2,786.83","$ 2,412.94","$ 2,506.37","$ 1,69,65,60,000.00","$ 41,08,25,67,339.00"
"Jun 13, 2017","$ 2,680.91","$ 2,789.04","$ 2,650.38","$ 2,717.02","$ 1,78,12,00,000.00","$ 44,53,06,31,894.00"
"Jun 12, 2017","$ 2,953.22","$ 2,997.26","$ 2,518.56","$ 2,659.63","$ 2,56,95,30,112.00","$ 43,58,53,51,533.00"
"Jun 11, 2017","$ 2,942.41","$ 2,996.60","$ 2,840.53","$ 2,958.11","$ 1,75,24,00,000.00","$ 48,47,13,30,146.00"
"Jun 10, 2017","$ 2,828.14","$ 2,950.99","$ 2,746.55","$ 2,947.71","$ 2,01,88,89,984.00","$ 48,29,55,01,718.00"
"Jun 09, 2017","$ 2,807.44","$ 2,901.71","$ 2,795.62","$ 2,823.81","$ 1,34,89,50,016.00","$ 46,26,04,65,854.00"
"Jun 08, 2017","$ 2,720.49","$ 2,815.30","$ 2,670.95","$ 2,805.62","$ 1,28,11,70,048.00","$ 45,95,72,47,989.00"
"Jun 07, 2017","$ 2,869.38","$ 2,869.38","$ 2,700.56","$ 2,732.16","$ 1,51,77,09,952.00","$ 44,74,82,37,218.00"
"Jun 06, 2017","$ 2,690.84","$ 2,999.91","$ 2,690.84","$ 2,863.20","$ 2,08,96,09,984.00","$ 46,88,86,22,160.00"
"Jun 05, 2017","$ 2,512.40","$ 2,686.81","$ 2,510.22","$ 2,686.81","$ 1,36,93,09,952.00","$ 43,99,49,68,834.00"
"Jun 04, 2017","$ 2,547.79","$ 2,585.89","$ 2,452.54","$ 2,511.81","$ 1,35,51,20,000.00","$ 41,12,42,62,595.00"
"Jun 03, 2017","$ 2,493.72","$ 2,581.91","$ 2,423.57","$ 2,515.35","$ 1,51,49,50,016.00","$ 41,17,71,90,057.00"
"Jun 02, 2017","$ 2,404.03","$ 2,488.55","$ 2,373.32","$ 2,488.55","$ 1,31,70,30,016.00","$ 40,73,24,91,835.00"
"Jun 01, 2017","$ 2,288.33","$ 2,448.39","$ 2,288.33","$ 2,407.88","$ 1,65,31,80,032.00","$ 39,40,76,33,763.00"
"May 31, 2017","$ 2,187.19","$ 2,311.08","$ 2,145.57","$ 2,286.41","$ 1,54,48,29,952.00","$ 37,41,48,13,240.00"
"May 30, 2017","$ 2,255.36","$ 2,301.96","$ 2,124.57","$ 2,175.47","$ 1,44,39,70,048.00","$ 35,59,49,03,085.00"
"May 29, 2017","$ 2,159.43","$ 2,307.05","$ 2,107.17","$ 2,255.61","$ 99,46,25,024.00","$ 36,90,11,02,917.00"
"May 28, 2017","$ 2,054.08","$ 2,267.34","$ 2,054.08","$ 2,155.80","$ 1,14,71,39,968.00","$ 35,26,41,71,110.00"
"May 27, 2017","$ 2,196.27","$ 2,260.20","$ 1,855.83","$ 2,038.87","$ 1,70,04,80,000.00","$ 33,34,71,70,525.00"
"May 26, 2017","$ 2,320.89","$ 2,573.79","$ 2,071.99","$ 2,202.42","$ 1,76,34,80,064.00","$ 36,01,76,60,894.00"
"May 25, 2017","$ 2,446.24","$ 2,763.71","$ 2,285.30","$ 2,304.98","$ 2,40,67,00,032.00","$ 37,69,04,56,715.00"
"May 24, 2017","$ 2,321.37","$ 2,523.72","$ 2,321.37","$ 2,443.64","$ 1,72,53,79,968.00","$ 39,95,28,41,999.00"
"May 23, 2017","$ 2,191.56","$ 2,320.82","$ 2,178.50","$ 2,320.42","$ 1,37,87,49,952.00","$ 37,93,37,04,066.00"
"May 22, 2017","$ 2,043.19","$ 2,303.90","$ 2,017.87","$ 2,173.40","$ 1,94,22,20,032.00","$ 35,52,57,44,380.00"
"May 21, 2017","$ 2,067.03","$ 2,119.08","$ 2,037.50","$ 2,041.20","$ 1,14,78,59,968.00","$ 33,36,10,91,114.00"
"May 20, 2017","$ 1,984.24","$ 2,084.73","$ 1,974.92","$ 2,084.73","$ 96,13,36,000.00","$ 34,06,86,30,559.00"
"May 19, 2017","$ 1,897.37","$ 2,004.52","$ 1,890.25","$ 1,987.71","$ 1,15,72,89,984.00","$ 32,47,90,82,015.00"
"May 18, 2017","$ 1,818.70","$ 1,904.48","$ 1,807.12","$ 1,888.65","$ 89,43,21,024.00","$ 30,85,65,74,835.00"
"May 17, 2017","$ 1,726.73","$ 1,864.05","$ 1,661.91","$ 1,839.09","$ 1,06,47,29,984.00","$ 30,04,36,26,195.00"
"May 16, 2017","$ 1,741.70","$ 1,785.94","$ 1,686.54","$ 1,734.45","$ 95,90,44,992.00","$ 28,33,08,74,003.00"
"May 15, 2017","$ 1,808.44","$ 1,812.80","$ 1,708.54","$ 1,738.43","$ 73,15,29,024.00","$ 28,39,28,85,375.00"
"May 14, 2017","$ 1,800.86","$ 1,831.42","$ 1,776.62","$ 1,808.91","$ 43,71,96,000.00","$ 29,54,02,90,794.00"
"May 13, 2017","$ 1,723.12","$ 1,812.99","$ 1,651.08","$ 1,804.91","$ 57,96,35,008.00","$ 29,47,12,23,857.00"
"May 12, 2017","$ 1,845.76","$ 1,856.15","$ 1,694.01","$ 1,724.24","$ 74,09,84,000.00","$ 28,15,06,31,936.00"
"May 11, 2017","$ 1,780.37","$ 1,873.93","$ 1,755.35","$ 1,848.57","$ 79,94,89,984.00","$ 30,17,69,34,751.00"
"May 10, 2017","$ 1,756.52","$ 1,788.44","$ 1,719.10","$ 1,787.13","$ 91,57,23,008.00","$ 29,17,09,65,564.00"
"May 09, 2017","$ 1,723.89","$ 1,833.49","$ 1,716.30","$ 1,755.36","$ 1,16,79,20,000.00","$ 28,64,91,19,972.00"
"May 08, 2017","$ 1,596.92","$ 1,723.35","$ 1,596.92","$ 1,723.35","$ 1,34,03,20,000.00","$ 28,12,33,69,330.00"
"May 07, 2017","$ 1,579.47","$ 1,596.72","$ 1,559.76","$ 1,596.71","$ 1,08,00,29,952.00","$ 26,05,30,77,975.00"
"May 06, 2017","$ 1,556.81","$ 1,578.80","$ 1,542.50","$ 1,578.80","$ 58,25,29,984.00","$ 25,75,76,08,890.00"
"May 05, 2017","$ 1,540.87","$ 1,618.03","$ 1,530.31","$ 1,555.45","$ 94,60,35,968.00","$ 25,37,33,74,563.00"
"May 04, 2017","$ 1,490.72","$ 1,608.91","$ 1,490.72","$ 1,537.67","$ 93,35,48,992.00","$ 25,08,08,58,487.00"
"May 03, 2017","$ 1,453.78","$ 1,492.77","$ 1,447.49","$ 1,490.09","$ 58,37,95,968.00","$ 24,30,16,34,925.00"
"May 02, 2017","$ 1,421.03","$ 1,473.90","$ 1,415.69","$ 1,452.82","$ 47,73,37,984.00","$ 23,69,14,43,738.00"
"May 01, 2017","$ 1,348.30","$ 1,434.32","$ 1,348.30","$ 1,421.60","$ 71,36,24,000.00","$ 23,17,95,24,919.00"
"Apr 30, 2017","$ 1,321.87","$ 1,347.91","$ 1,314.92","$ 1,347.89","$ 41,31,15,008.00","$ 21,97,51,04,909.00"
"Apr 29, 2017","$ 1,317.84","$ 1,327.20","$ 1,315.21","$ 1,321.79","$ 42,27,05,984.00","$ 21,54,71,26,640.00"
"Apr 28, 2017","$ 1,317.74","$ 1,331.28","$ 1,292.37","$ 1,316.48","$ 52,74,88,992.00","$ 21,45,76,69,552.00"
"Apr 27, 2017","$ 1,281.88","$ 1,319.70","$ 1,281.30","$ 1,317.73","$ 44,91,96,992.00","$ 21,47,58,36,448.00"
"Apr 26, 2017","$ 1,265.99","$ 1,294.83","$ 1,265.93","$ 1,281.08","$ 32,96,31,008.00","$ 20,87,61,59,410.00"
"Apr 25, 2017","$ 1,250.45","$ 1,267.58","$ 1,249.97","$ 1,265.49","$ 24,25,56,000.00","$ 20,61,97,04,237.00"
"Apr 24, 2017","$ 1,209.63","$ 1,250.94","$ 1,209.63","$ 1,250.15","$ 23,58,06,000.00","$ 20,36,74,43,800.00"
"Apr 23, 2017","$ 1,231.92","$ 1,232.20","$ 1,203.94","$ 1,207.21","$ 25,89,51,008.00","$ 19,66,59,94,145.00"
"Apr 22, 2017","$ 1,222.71","$ 1,235.56","$ 1,208.47","$ 1,231.71","$ 24,93,20,000.00","$ 20,06,27,53,908.00"
"Apr 21, 2017","$ 1,229.42","$ 1,235.94","$ 1,215.56","$ 1,222.05","$ 27,21,67,008.00","$ 19,90,31,92,286.00"
"Apr 20, 2017","$ 1,211.08","$ 1,240.79","$ 1,208.41","$ 1,229.08","$ 31,51,08,000.00","$ 20,01,51,37,622.00"
"Apr 19, 2017","$ 1,212.13","$ 1,215.51","$ 1,205.08","$ 1,210.29","$ 28,80,60,992.00","$ 19,70,70,45,565.00"
"Apr 18, 2017","$ 1,193.77","$ 1,217.57","$ 1,193.77","$ 1,211.67","$ 27,05,24,000.00","$ 19,72,73,34,977.00"
"Apr 17, 2017","$ 1,183.25","$ 1,194.90","$ 1,172.65","$ 1,193.91","$ 25,32,06,000.00","$ 19,43,60,33,390.00"
"Apr 16, 2017","$ 1,172.61","$ 1,187.22","$ 1,172.61","$ 1,182.94","$ 18,32,31,008.00","$ 19,25,54,08,766.00"
